id;name;price;has_availability;availability_365;property_type
41086243;Habitación doble en el corazón de Tirso de Molina;58;1;179;Private room in apartment
41091641;Modern apt between Plaza Mayor & Puerta del sol;127;1;134;Entire apartment
41095105;Nice apartment, superb location(Malasaña/Gran Via);43;1;0;Entire apartment
41097338;BEST APARTMENT IN EXCLUSIVE MADRID;70;1;89;Entire apartment
41100043;Self check in COVID FREE - COZY & CHIC BEST LOCATION;113;1;0;Entire apartment
41101014;Blasco de Garay, double room with gym 106;34;1;138;Private room in apartment
41103092;Cozy private room;50;1;0;Private room in apartment
41103201;Habitación en Madrid;20;1;81;Private room in apartment
41103372;Vivienda de diseño en el Barrio de Salamanca;150;1;0;Entire apartment
41104931;Blasco de Garay, double room with gym 108;34;1;138;Private room in apartment
41106605;Habitación calle montera 36;120;1;365;Private room in apartment
41108580;Blasco de Garay, double room with gym 119;33;1;180;Private room in apartment
41112600;Comoda habitacion a 5 min del centro;35;1;0;Private room in serviced apartment
41116351;Blasco de Garay, double room with gym 103;34;1;108;Private room in apartment
41118170;Blasco de Garay, double room with gym 111;34;1;179;Private room in apartment
41118396;Blasco de Garay, double room with gym 109;34;1;138;Private room in apartment
41118657;Blasco de Garay, double room with gym 114;33;1;0;Private room in apartment
41119238;Bonita habitación .Estancias a partir de 4 días.;27;1;365;Private room in apartment
41120772;MADRID GRAND CENTRAL!;475;1;319;Entire apartment
41122732;Centric Beautiful Big Apt in Lavapies;76;1;308;Entire apartment
41125929;room near the airport only women;35;1;364;Private room in condominium
41127486;La chocita de Madrid;100;1;90;Private room in apartment
41128615;CERCA DE LA UNI POLITÉCNICA HAB INDIVIDUAL  X  20€;17;1;1;Private room in condominium
41128811;cozy flat in Gran Vía, wine bottle incluided;97;1;0;Entire apartment
41129951;Cozy & Stylish apartment  -Embajadores;112;1;0;Entire apartment
41138769;Estudio de Luis;42;1;0;Entire condominium
41139299;Habitación privada en el centro de madrid .;36;1;365;Private room in apartment
41141113;Bonito apartamento para 2 a 20 minutos del centro;80;1;90;Entire apartment
41143773;Maravillosa habitación;20;1;0;Private room in apartment
41148346;Habitación privada;25;1;365;Private room in apartment
41148884;Double Bedroom with Private Bathroom in Tetuan;30;1;0;Private room in apartment
41151593;ESTUDIO  SUITE AZOTEA  PRIVADA.   ENTRADA AUTONOMA;61;1;174;Entire guest suite
41152171;Private Rooms with Large Bed in a Spacious Flat;25;1;0;Private room in apartment
41152538;Habitación individual en el Batán.;50;1;89;Private room in apartment
41155279;Habitación privada Puente de Vallecas - Pacífico.;16;1;0;Private room in apartment
41159062;Encantador Piso tipo Loft en Manuel Becerra;80;1;364;Entire loft
41162525;Alquilo habitación Moncloa;50;1;179;Private room in house
41163108;Cozy private studio at the hearth of Malasaña;80;1;364;Entire apartment
41163471;Modern and stylish flat, right in LAVAPIES;68;1;207;Entire apartment
41165777;Amazing location in Chamberi/Moncloa.Big apartment;229;1;64;Entire apartment
41167126;COZY HOME MADRID CITY CENTER;68;1;365;Entire apartment
41167244;Blasco de Garay, double room with gym 115;34;1;179;Private room in apartment
41167508;Radiant Apartment in Santiago Bernabeu by Allô Housing;75;1;305;Entire apartment
41167569;Siéntete como en casa. Somos tu mejor compañía.;22;1;345;Private room in apartment
41167884;Habitación doble en apartamento nuevo;41;1;180;Private room in apartment
41168866;Luxury appartment;176;1;179;Entire apartment
41169978;Estudio estilo nórdico Madrid (Malasaña Gran Via);54;1;0;Entire apartment
41170892;2 rooms attic: amazing sight in the city center;62;1;153;Entire apartment
41172604;ALQUILER APARTAMENTO PUERTA DE HIERRO APTO-101;71;1;350;Entire condominium
41172748;Peacky Blanders;22;1;88;Private room in house
41173201;Un respiro en madrid;20;1;180;Private room in house
41173239;***Cute Master Room in Heart of Madrid***;29;1;87;Private room in apartment
41173784;Loft Suanzes Wanda Metropolitano;90;1;0;Entire loft
41175437;Apartamento MADRID  zona castellana;100;1;104;Entire apartment
41176059;Luxury big apartment in Chueca. Madrid city center;350;1;0;Entire apartment
41186682;cosy room double bed room;25;1;0;Private room in condominium
41187434;Blasco de Garay, double room with gym 117;34;1;175;Private room in apartment
41188281;Charmy Plaza Mayor;55;1;356;Entire apartment
41188379;Charmy Plaza Mayor;61;1;351;Entire apartment
41192849;Small cozy apartment closed to Avenida America.;40;1;0;Private room in apartment
41203450;"Private Room and Bathroom; near center of Madrid.";40;1;90;Private room in apartment
41203996;Feel the pulse of Madrid;31;1;90;Private room in apartment
41204801;Judith’s house;30;1;90;Private room in apartment
41206544;★NEW★  Modern Luxury with Historic touch | Gym;182;1;119;Entire apartment
41207102;★NEW★ Elegance & Design in Historic Building | Gym;107;1;101;Entire apartment
41207603;luminoso y cerca del metro;50;1;181;Entire apartment
41210128;Alquiler de habitación con vistas;20;1;104;Private room in apartment
41210467;Madrid Center: Habitación individual cerca a Ópera;46;1;179;Private room in condominium
41211338;Habitación doble con desayuno muy cerca del metro;29;1;0;Private room in apartment
41211629;Cozy APARTAMENT close to Plaza Castilla;56;1;76;Entire apartment
41212887;ventas room;16;1;365;Private room in bed and breakfast
41212956;Spacious suite close to IFEMA and Wanda;43;1;175;Entire guest suite
41213266;Hola madrid;16;1;365;Private room in bed and breakfast
41220419;Espectacular habitación en Quintana.;19;1;74;Private room in apartment
41224154;Blasco de Garay, double room with gym 121;34;1;179;Private room in apartment
41224827;Acogedor apartamento en el centro de Madrid.;60;1;365;Entire apartment
41230288;Carnero 11 - Living Lavapiés - Ground Floor Dúplex;60;1;305;Entire apartment
41230678;Room plaza mayor center of Madrid;41;1;179;Private room in bed and breakfast
41234407;Habitación a 50 metros del Retiro;40;1;180;Private room in apartment
41235338;Airport, Wanda ,Plenilunio, Wifi Free, Ifema, Cun;53;1;365;Entire apartment
41236848;Madrid con encanto;35;1;288;Entire apartment
41238198;Barrio Salamanca (PRI2ª);200;1;0;Entire apartment
41238294;Cuenta con metro ,lines de buses y renfe cerca ...;33;1;365;Private room in apartment
41239429;Hermosa habitación en piso moderno - Madrid;29;1;43;Private room in apartment
41240179;Cómoda Habitación en Piso Moderno - Madrid;26;1;43;Private room in apartment
41241063;Historic Apt in Plaza Mayor-Royal Palace;41;1;359;Entire apartment
41249967;Apartamento de 4 habitaciones - centro Madrid;125;1;103;Entire apartment
41252089;Art&Design Gran Via;152;1;206;Entire apartment
41253297;Frente al Palacio de vista alegre;58;1;181;Entire apartment
41254354;Habitación en el centro con encanto, gay friendly;55;1;89;Private room in apartment
41254840;Jardines de Manresa;85;1;91;Entire apartment
41255260;Habitación amplia y Privada!;55;1;0;Private room in apartment
41255885;UNIHAB;30;1;0;Private room in apartment
41257319;Atocha;50;1;180;Shared room in apartment
41263234;Habitación en el corazón de Chamberí;30;1;0;Private room in apartment
41263772;Habitación en Pleno Centro de Madrid;35;1;0;Private room in apartment
41264160;100m2 in the heart of  Malasaña, Chueca & Gran Via;100;1;88;Entire apartment
41264670;Acogedora y llena de estilo en pleno centro!;40;1;0;Private room in apartment
41265560;Modern 5* Malasaña- Walk everywhere & Relax;76;1;0;Entire apartment
41266139;Habitación con baño;35;1;365;Private room in apartment
41277467;Hab Individual;30;1;365;Private room in apartment
41278599;Private room with private bathroom in Barajas.;55;1;0;Private room in apartment
41280899;CHUECA - studio;50;1;357;Entire apartment
41281041;Alquiler de Habitación, ambiente familiar.;20;1;364;Private room in bed and breakfast
41281944;Alquilo Cómoda Habitación  cama matrimonial.;20;1;349;Private room in apartment
41284157;Studio Apartment San Bernardo Madrid;47;1;180;Entire apartment
41284333;Bienvenidos a un departamento tipo Garage;20;1;365;Private room in apartment
41285661;Habitacion en Malasaña;39;1;89;Private room in apartment
41288277;Piso en finca;60;1;180;Entire apartment
41290104;Bright fully-furnished apartment with HUGE terrace;75;1;0;Entire apartment
41290848;Big and spacious apartment in the heart of madrid;121;1;365;Entire apartment
41293211;Apartamento Lavapiés - Tirso de Molina;47;1;258;Entire apartment
41293357;Habitación doble en Malasaña;21;1;68;Private room in apartment
41294187;SALAMANCA COLLECTION II;206;1;315;Entire condominium
41304300;Habitación bonita y silenciosa en Malasaña;33;1;88;Private room in apartment
41304867;Habitacion Grande y cama 1,50 es tranquila;20;1;104;Private room in house
41304904;Apartamento con A/C y Wifi 200Mb en el centro;115;1;328;Entire apartment
41306453;Cerca de Atocha.  Sólo se admiten mujeres.;25;1;364;Private room in house
41307656;Habitación privada en Lavapiés;36;1;0;Private room in apartment
41307801;Descanso y tranquilidad en Virgen del Cortijo.;35;1;364;Private room in apartment
41307914;Habitación amplia cerca del Wanda metro y bus;52;1;90;Private room in apartment
41308166;Room for business woman/man in Virgen del Cortijo.;35;1;364;Private room in apartment
41308851;Habitacion Zona Portazgo metro buenos aires linea1;19;1;0;Private room in apartment
41309796;Cosy appartment- in the heart of Madrid (Gran Via);80;1;88;Entire apartment
41310509;Alquiler de habitación con baño;40;1;179;Private room in house
41314668;Puerta del Angel, Doris' Home;102;1;44;Entire apartment
41318617;Oportunidad de de una buena habitación en Usera;25;1;364;Private room in casa particular
41321089;Modern Apartment In the heart of Malasaña;55;1;365;Entire apartment
41321610;Chambre privée Madrid;15;1;0;Private room in apartment
41321642;#Madrid Centro.2D.Tirso de Molina. Plaza Mayor.Sol;82;1;307;Entire apartment
41323531;COMPLETE QUIXOTE APARTMENT TWO ROOMS;100;1;0;Entire apartment
41324682;Central Cozy Malasaña;60;1;178;Entire apartment
41333147;Estudio Isla de Chamartín SD55;65;1;44;Entire apartment
41333542;se alquila habitacion en el Centro de madrid -Sol;51;1;365;Private room in condominium
41335089;🌟 Amazing architect loft in the heart of Madrid🌟;70;1;0;Entire loft
41336757;Habitación en casa acogedora;18;1;358;Private room in house
41343612;Piso muy cómodo;23;1;331;Private room in apartment
41343941;Piso de 2 habitaciones con balcón;40;1;0;Entire apartment
41344524;HOGAR CENTRO;30;1;90;Private room in apartment
41345550;Room center of Madrid plaza mayor;32;1;0;Private room in bed and breakfast
41345976;LA CASA DE LOS ESPEJOS.  Plaza Mayor. Luz y Paz.;85;1;226;Entire apartment
41347249;Apartamento Puerta de Alcalá-Retiro, Madrid;65;1;89;Entire apartment
41359162;Ópera;94;1;109;Entire apartment
41359820;★NEW★ Superb apartment close to Madrid City Center;78;1;32;Entire apartment
41360581;Centro Lujo Rodio;86;1;105;Entire apartment
41361567;Princesa;94;1;78;Entire apartment
41361710;Habitación Privada Para Compartir Parejas;100;1;83;Private room in apartment
41362924;Self check in COVID FREE ELEGANT APTO CITY CENTER;158;1;142;Entire apartment
41363280;SANTA ISABEL VISTA MADRID;86;1;90;Entire apartment
41364479;Precioso ático... sin muebles!;100;1;0;Entire apartment
41364641;Piso agradable y cómodo;70;1;180;Entire apartment
41365371;Habitacion acogedora + Wifi incluido.;20;1;90;Private room in apartment
41367045;Pequeño dormitorio con TV y cafetera.;26;1;365;Private room in apartment
41368708;Para descanso y ocio;59;1;180;Entire apartment
41369365;Plaza Mayor terraza de 20 metros ,acogedor ,amplio;200;1;177;Entire apartment
41369552;Comfortable habitacion en Montera;120;1;180;Private room in apartment
41369850;40;35;1;365;Private room in house
41375947;MI BUHARDILLA FAVORITA. APARTAMENTO;35;1;90;Private room in house
41376089;Habitacion doble con baño de uso exclusivo.;35;1;365;Private room in house
41376183;Maison Anaïs;52;1;0;Private room in guest suite
41377546;Wizink Center zona Goya Piso privado   6 personas.;75;1;61;Entire apartment
41379100;Agradable y Cómoda Cama Abatible BUENA VIBRA!💫🙏;20;1;89;Tiny house
41379107;Cozy room  Vallecas - recién reformado;50;1;365;Private room in apartment
41379622;Confortable Cama abatible, en mi acogedor Hogar!💫;20;1;364;Shared room in tiny house
41386893;Cozy Center Room;60;1;365;Private room in apartment
41388644;Hostal CC Malasaña - Individual económica . Baño privado - No Reembolsable;30;1;360;Private room in hostel
41388648;BNBHolder Cosy Museums Area CENTRE;66;1;0;Entire apartment
41388760;Hostal CC Malasaña - Individual Stándar. Baño privado - No Reembolsable;32;1;365;Private room in hostel
41388849;Hostal CC Malasaña - Doble Económica - No Reembolsable;42;1;361;Private room in hostel
41388931;Hostal CC Malasaña - Doble Stándar. Baño privado - No Reembolsable;42;1;364;Private room in hostel
41389046;Hostal CC Malasaña - Doble Superior. Baño privado - No Reembolsable;44;1;363;Private room in hostel
41390503;Barato, barato;20;1;0;Entire apartment
41391219;Deslumbrante Apto Barrio de Las Letras  C/Prado;104;1;106;Entire apartment
41391443;Double room in malasaña !;15;1;354;Private room in apartment
41391742;HABITACIÓN DOBLE EN EL MEJOR BARRIO DE MADRID;179;1;270;Private room in apartment
41392569;Espaciosa habitación ideal para parejas;55;1;0;Private room in apartment
41395517;Increíble dúplex en Fuente del Berro;44;1;135;Entire apartment
41396620;Habitación para dos;105;1;0;Private room in apartment
41396906;Atico con Habitación Doble en Prosperidad;30;1;103;Private room in apartment
41397212;Plena Castellana;52;1;179;Private room in apartment
41399092;PISO LUJO MADRID FUENCARRAL BILBAO;118;1;0;Entire apartment
41399311;Habitación doble céntrica en Madrid;60;1;0;Private room in house
41400731;Madrid Centric V by Madflats Collection;180;1;320;Entire apartment
41403850;ACOGEDORA HABITACIÓN COMPARTIDA CENTRO DE MADRID;14;1;1;Shared room in apartment
41404828;New Apartment in Palacio neighborhood;64;1;76;Entire apartment
41405926;Moderno Apartamento en Chueca;60;1;0;Entire apartment
41406063;Los Naranjos;24;1;89;Private room in apartment
41408028;Luminosa habitacion en Madrid Centro;42;1;90;Private room in apartment
41416041;Habitación al lado de Atocha en piso Compartido;16;1;0;Private room in apartment
41416447;Habitación privada;23;1;258;Private room in apartment
41418938;Hostal Armesto - Matrimonial. Baño privado. Interior Sin Ventana (Aire Acondicionado) - No Reembolsable;29;1;358;Private room in hostel
41419042;Hostal Armesto - Doble.Baño Privado - No Reembolsable;37;1;364;Private room in hostel
41419166;Hostal Armesto - Triple. Baño Privado - No Reembolsable;41;1;364;Private room in hostel
41419269;Attic with sloping ceilings in Chueca;69;1;317;Entire apartment
41420190;Studio 20m2 near PASEO DEL PRADO & ATOCHA;53;1;132;Entire apartment
41420607;Centro Embajadores /  Sebastian ElCano;52;1;95;Entire loft
41421159;Alquiler mensual - 2 habitaciones con terraza;50;1;0;Entire apartment
41424193;A solo 7' del centro. Grande y nuevo. Reserva ya!;19;1;0;Private room in house
41424380;Apartamento VIP Madrid Centro III;44;1;1;Entire apartment
41430223;Habitación individual con cama matrimonial;51;1;0;Private room in apartment
41431595;Elegante habitacion en La Latina;42;1;0;Private room in apartment
41432105;Habitacion orcasitas;16;1;0;Private room in condominium
41433047;Impresionante piso de lujo en Madrid;100;1;228;Entire apartment
41443738;Apartamento-Loft. en Barrio del Pilar;50;1;354;Entire loft
41443888;Habitación interior. Cocina y baño cómodos.;25;1;89;Private room in house
41445042;Wonderful views near the BERNABEU;104;1;124;Entire apartment
41445677;Piso moderno, cómodo y luminoso.;45;1;363;Entire apartment
