id;name;number_of_reviews;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;reviews_per_month
6942584;Sofa-bed for 1 or 2 persons in Golden mile;5;08/12/2019;100;10;10;10;10;10;10;0;7
6953555;Carmen y Don José;1;20/07/2015;100;10;10;8;10;10;8;0;1
6954772;Estudio precioso en Malasaña.;29;17/09/2020;96;9;9;10;10;10;9;0;63
6955446;Piso moderno a 15 minutos de Sol.;0;01/12/1999;0;0;0;0;0;0;0;0;0
6957018;Doble room in central Madrid;77;21/02/2021;95;10;10;10;10;10;9;0;11
6961269;AIR OF THE RASTRO -LA LATINA DUPLEX;441;01/04/2021;94;10;10;10;10;10;10;0;624
6963183;Lovely apartment in Central Madrid;21;06/01/2020;83;9;7;9;9;10;9;0;31
6969504;Ático con terraza, piscina y garaje;17;02/01/2020;99;10;10;10;10;9;10;0;35
6974443;Apartamento Plaza Mayor;56;04/12/2016;96;10;10;10;10;10;10;0;8
6982668;habitacion individual con cama supletoria;40;09/03/2020;90;9;9;10;10;10;9;0;59
6982716;Habitación en magnífico piso súper céntrico;0;01/12/1999;0;0;0;0;0;0;0;0;0
6985914;Confortable room in Madrid center with A/C;52;26/02/2021;98;10;10;10;10;10;10;1;76
6995760;MADRID , EXCLUSIVE APARTMENT- PREMIUM ZONE;118;07/08/2020;94;10;9;10;10;10;9;0;173
6999084;Gran Via - Penthouse Attic +Terrace+WIFI Malasaña;39;27/04/2019;98;10;9;10;10;10;9;0;55
7000595;Apartamento Centro de Madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
7010582;Single room in nice Madrid centre;103;20/03/2021;93;9;10;10;10;10;9;0;147
7012659;Apartamento en Orense/Castellana;12;14/07/2019;87;9;9;9;9;10;9;0;26
7013090;Apto. Eurobilding 2 Madrid cuzco;0;01/12/1999;0;0;0;0;0;0;0;0;0
7013484;Apartment in Center, Sol - Check in 24h.;143;08/03/2020;92;9;9;10;9;10;9;1;203
7014889;Studio in Center, Sol - Check in 24h.;156;07/03/2020;92;10;9;10;10;10;9;1;221
7014906;Double use room w private bathroom;39;11/01/2021;96;10;9;10;10;9;10;0;55
7015202;Apartment in Center, Sol - Check in 24h.;19;04/11/2019;92;10;10;10;10;10;9;0;28
7015422;Two rooms at Patio House;1;02/05/2016;100;10;10;10;10;10;10;0;2
7015650;Piano room at Patio house;4;25/12/2020;87;9;9;9;9;9;9;0;8
7020500;BOUTIQUE QUALITY. HOME WARMTH;76;18/11/2018;99;10;10;10;10;10;10;0;111
7023165;Single Azul en casa de artista;12;01/01/2020;97;10;10;10;10;10;10;0;73
7023168;Apartamento Gran Vía.Muy silencioso y mucha luz.;280;11/03/2020;86;9;9;9;9;10;9;0;398
7031712;TU CASA EN PLENO CENTRO CON APARCAMIENTO.;74;19/07/2019;96;10;10;10;10;10;10;0;106
7035211;Apartment Madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
7035680;Habitación con Baño ensuite;168;17/05/2020;99;10;10;10;10;9;10;0;247
7041758;Big room + office (internet 100mb);1;15/08/2015;100;10;10;10;10;10;10;0;1
7047428;HABITACIÓN CON CUARTO DE BAÑO;0;01/12/1999;0;0;0;0;0;0;0;0;0
7049609;Habitación, baño y cama matrimonio;0;01/12/1999;0;0;0;0;0;0;0;0;0
7050862;apartamento para 1 o pareja :-);0;01/12/1999;0;0;0;0;0;0;0;1;0
7050987;Comfortable Room in center Park Madrid Río;37;25/08/2019;93;9;9;10;10;9;10;1;6
7057317;Habitación privada y amplia;0;01/12/1999;0;0;0;0;0;0;0;0;0
7059580;CLEAN, PRIVATE AND SAFE STUDIO IN MADRID CENTER;271;14/03/2020;97;10;10;10;10;10;9;0;386
7059846;Malasaña 10min Gran Vía y 6 de Pz España. Wifi A/C;125;10/03/2020;97;10;10;10;10;10;9;0;178
7061159;Habitación luminosa entre 2 parques;17;30/01/2021;96;10;10;10;10;9;10;0;25
7064273;Small & Chic apartment at Retiro;1;28/07/2015;60;4;4;8;10;10;4;0;1
7069975;CASAMODERNAMINIMALITA PARQUE RETIRO;12;08/12/2019;93;9;10;9;10;10;9;0;18
7070725;Christmas room at Madrid bar street;6;25/01/2016;83;8;6;8;9;10;9;0;9
7073032;Charming apartment in Plaza España;4;10/09/2017;70;8;8;8;10;10;7;1;6
7073991;Apartamento en centro de Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
7080318;Apto. ideal en Centro de Madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
7087210;Habitación individual amueblada;84;01/09/2020;98;10;10;10;10;10;10;0;119
7097089;Malasaña Penthouse, 6 p, 75 m2, 5 mns G.Vía;257;26/02/2021;91;9;9;9;9;10;9;1;365
7103562;Casa en el Centro (Malasaña/Chueca);28;20/06/2016;88;9;9;9;10;10;9;0;41
7106676;Very nice flat just 10min walking Puerta del Sol;259;15/08/2020;83;8;7;8;8;8;7;0;37
7108452;Beautiful little apartment with views in La Latina;0;01/12/1999;0;0;0;0;0;0;0;0;0
7108690;Home sweet home;20;31/12/2016;98;10;10;10;10;10;10;0;3
7110133;Old Character Attic with Mayor Square great views;322;05/04/2021;98;10;10;10;10;10;10;0;48
7110704;Madrid Rent 4;4;19/06/2019;80;8;10;10;10;9;9;1;6
7111834;Comfortable room near IE,EF & EAE;102;26/11/2020;97;10;10;10;10;10;9;0;145
7119614;Double room in central Madrid;55;01/11/2019;91;10;10;10;10;10;9;0;79
7120227;Hip, bright & comfy flat in vibrant central Madrid;119;31/10/2020;94;10;10;10;10;10;9;0;174
7121326;Madrid Centro. Chueca España 2;26;31/10/2019;91;9;9;10;10;10;9;1;38
7121973;Piso luminoso cerca centro Madrid;7;02/06/2019;92;10;10;10;10;8;8;0;1
7126320;Piso Madrid Centro. Primera Calidad;0;01/12/1999;0;0;0;0;0;0;0;1;0
7127848;Nice appt in Madrid city center;0;01/12/1999;0;0;0;0;0;0;0;0;0
7128316;Madrid centro. Chueca 1;42;01/03/2020;94;10;9;10;10;10;9;0;62
7139381;Habitacion en el centro de Madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
7143136;Calle Mayor, bright and very central 1 bedroom, AC;3;22/10/2018;100;10;9;10;10;9;9;1;5
7143210;Penthouse in the center of Madrid. Tirso;172;31/03/2021;98;10;10;10;10;10;10;1;245
7144996;Luxury duplex 10 min from Gran Via!Ask 4 Parking!!;138;02/10/2020;99;10;10;10;10;10;10;1;213
7148125;Private living room, a hammock and A/C Plaza Mayor;6;31/01/2020;96;10;10;10;10;10;10;0;9
7159384;"Cozy private apt in  "" Las Cortes”-las Letras";13;05/01/2020;94;10;9;10;10;10;9;0;6
7162566;Beautiful and cosy studio!!;2;13/09/2015;90;9;8;10;9;10;10;0;3
7164589;Sin definir;0;01/12/1999;0;0;0;0;0;0;0;0;0
7166650;Apartamento situado en principe pío;62;01/03/2020;90;9;9;10;10;10;9;0;96
7167326;SOL - Double Bedroom with private Bathroom & TV;3;31/01/2020;87;9;8;10;8;10;9;0;7
7167750;SOL - Single Bedroom with private Bathroom & TV;4;22/02/2018;75;9;7;8;8;10;9;0;1
7167954;SOL - Double Bedroom with private  Bathroom & TV;7;21/02/2018;91;9;9;10;10;10;9;0;17
7168023;Calle Mayor, studio, bright, central, AC;7;01/02/2021;86;9;9;10;10;10;9;1;14
7168479;SOL - Double Bedroom with private Bathroom & TV;3;24/02/2018;80;7;7;9;9;10;8;0;8
7169803;Nice, confy close 2 airport & IFEMA;5;16/09/2019;84;9;10;8;9;8;9;0;7
7174517;Habitación junto a la casa de campo;3;03/07/2017;93;10;9;10;9;9;9;1;4
7179473;A 10 minutos de la Plaza Mayor;191;24/02/2020;94;9;10;10;10;9;9;0;277
7185251;Bonita Suit en el Centro de Madrid;4;20/08/2015;95;10;10;10;10;10;10;0;6
7186478;Piso Madrid (Usera) 3 habitaciones;0;01/12/1999;0;0;0;0;0;0;0;0;0
7187817;Habitación en Madrid Río;0;01/12/1999;0;0;0;0;0;0;0;1;0
7187970;Amazing Room with private bathroom;37;02/10/2019;98;10;10;10;10;9;10;0;53
7188392;Fantástico ático con terraza;0;01/12/1999;0;0;0;0;0;0;0;0;0
7190795;Enorme habitación exterior;0;01/12/1999;0;0;0;0;0;0;0;0;0
7195684;Habitación espaciosa;3;11/08/2015;100;10;9;10;10;10;9;0;4
7197046;ALQUILO BUHARDILLA PARA AGOSTO;0;01/12/1999;0;0;0;0;0;0;0;0;0
7200873;Design loft Salamanca in front IE;100;05/01/2021;93;9;9;10;10;10;9;0;148
7201076;CoV19 Free Delightful Apt. Historic District-Sol;375;04/04/2021;93;10;9;10;10;10;9;1;534
7213150;Great views of Madrid in cosy and clean room;65;27/01/2020;99;10;10;10;10;9;10;0;97
7214366;CoV19 Free Sunny Loft Historic District - Sol;448;22/03/2021;94;10;9;10;10;10;9;1;638
7214749;Apartamento - El Mirador de Goya;105;07/03/2020;94;10;10;10;10;10;10;0;155
7222890;SOL - Double Bedroom with private Bathroom & TV;1;27/11/2020;60;8;4;10;10;10;6;0;21
7233990;Double Bedroom in Barrio Salamanca;116;12/01/2020;99;10;10;10;10;10;10;0;168
7236326;Habitacion amplia en zona centro;1;30/04/2016;100;10;10;10;10;8;10;0;2
7237868;APARTAMENTO INDEPENDIENTE VENTAS-CIUDAD LINEAL;10;01/03/2020;76;9;7;10;10;9;8;0;15
7238607;Alquiler Habitación;0;01/12/1999;0;0;0;0;0;0;0;0;0
7249944;Purificación;0;01/12/1999;0;0;0;0;0;0;0;1;0
7252091;Acogedor Apartamento con Baño Privado;48;02/03/2020;99;10;10;10;10;10;10;0;87
7258722;Metropol Rooms Apartments Chamberí;16;25/12/2018;90;10;10;10;10;10;9;0;24
7264569;Bohemio apartamento en Huertas;231;13/03/2020;90;9;9;9;9;10;9;0;33
7269124;Business State R.M.;63;24/02/2020;93;9;9;10;10;10;10;0;94
7273370;I. E.-Schiller-EAE school BIG BED;70;04/04/2021;94;10;9;10;10;9;9;0;126
7273497;Room in Malasaña;0;01/12/1999;0;0;0;0;0;0;0;0;0
7275493;Single bedroom in Malasaña;10;08/09/2015;98;10;10;10;10;10;10;0;14
7275684;HABITACION EN MONCLOA;0;01/12/1999;0;0;0;0;0;0;0;0;0
7278537;Retiro Park, quiet and nice room;50;01/01/2020;97;10;10;10;10;10;10;0;73
7282492;Cozy apartment in Salamanca area;1;22/05/2019;0;0;0;0;0;0;0;0;4
7291511;Comfy flat next to Madrid Rio;1;19/08/2015;80;8;10;6;10;10;10;0;1
7299665;Bright Double Bedroom in Malasaña;7;24/12/2018;100;10;10;10;10;10;10;0;1
7300168;Apartamento Plaza Mayor (WIFI);87;19/07/2020;96;10;10;10;10;10;9;1;17
7304230;Apartamento en el centro de Madrid.;0;01/12/1999;0;0;0;0;0;0;0;0;0
7314378;"Habitación en barrio ""Salamanca""";192;29/03/2021;97;10;10;10;10;10;10;0;281
7317218;buhardilla con encanto;0;01/12/1999;0;0;0;0;0;0;0;0;0
7322409;Piso Plaza de España;0;01/12/1999;0;0;0;0;0;0;0;0;0
7324023;Charming apartment en Justicia;1;23/01/2017;0;0;0;0;0;0;0;0;2
7326379;Habitación junto a la Castellana;1;21/11/2015;100;10;10;10;10;10;10;0;2
7334350;Sunny double bedroom Madrid OldTown;127;28/03/2020;99;10;10;10;10;10;10;0;185
7334578;Cosy flat close to Plaza España;32;24/10/2018;99;10;10;10;10;10;10;1;49
7338979;Bright and silent attic in Sol;0;01/12/1999;0;0;0;0;0;0;0;0;0
7342234;"""Harry & Sally"" (2-4)";12;30/10/2016;93;10;10;10;10;10;10;0;17
7343630;YOUR HOME AT THE DOOR OF THE SUN;36;23/12/2019;83;9;9;9;9;10;9;1;54
7343758;Apartamento Céntrico con  Parking;55;24/02/2020;97;10;10;10;10;10;10;0;82
7344534;Habitacion disponible en centro de madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
7346971;Friendly Room a 10min del centro;1;19/07/2015;80;8;8;10;10;10;10;0;1
7357466;Alquiler habitación mes de agosto;0;01/12/1999;0;0;0;0;0;0;0;0;0
7358300;Beautiful flat in La Latina;1;14/08/2015;100;10;10;10;10;10;10;0;1
7359580;Plaza mayor, Madrid de los Austrias;69;25/03/2021;94;10;10;10;10;10;9;1;99
7359826;Double Room. Retiro Park.;24;06/07/2017;98;10;10;10;10;10;10;0;35
7362416;Pleasant Room in nice quiet flat.;0;01/12/1999;0;0;0;0;0;0;0;0;0
7362688;Luxury in Recoletos a great location;2;17/12/2018;60;6;6;6;6;8;6;1;7
7392553;Semidetached Chalet with Pool;0;01/12/1999;0;0;0;0;0;0;0;0;0
7392902;Semidetached Chalet with Pool;0;01/12/1999;0;0;0;0;0;0;0;0;0
7393416;4. Habitación doble en centro Madrid , Gran Vía;382;27/11/2020;90;10;9;10;10;10;9;1;548
7397762;habitación en piso compartido;0;01/12/1999;0;0;0;0;0;0;0;0;0
7398694;Habitación A  7 calles de línea 1 de metro.;120;05/02/2021;95;10;9;10;9;9;9;1;177
7406773;Apartment in the center of Valencia;5;03/05/2016;96;10;10;10;10;10;9;1;7
7407255;Habitación Individual Muy Economica;8;30/09/2016;83;9;8;9;8;8;8;0;12
7424801;Preciosa Casa de Finales del Siglo XIX-H2;68;26/01/2020;98;10;10;10;10;10;10;0;101
7427956;Habitación Madrid centro;2;01/09/2015;90;10;10;10;10;10;10;0;3
7431832;piso compartido;0;01/12/1999;0;0;0;0;0;0;0;0;0
7432394;Habitación Privada y segura Madrid;0;01/12/1999;0;0;0;0;0;0;0;1;0
7432987;Duplex entero con parking y piscina en centro.;221;26/01/2021;95;10;10;10;9;10;9;1;319
7434672;Pleno Centro de Madrid;345;14/03/2020;98;10;10;10;10;10;10;1;495
7445971;Comodidad y terrazón en el centro;18;07/04/2019;98;10;10;10;10;10;10;0;27
7453640;Apartamento entre Palacio y  Latina;109;10/03/2020;99;10;10;10;10;10;10;0;16
7465105;COSSY & RENEWED,  IN HUERTAS ST. (PEDESTRIAN) II;224;31/01/2021;94;10;9;9;10;10;9;1;328
7480642;Spectacular Apartment in Madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
7487035;Apartamento de 2 dormitorios;4;01/07/2020;100;10;10;10;10;9;10;0;6
7488161;OPERA, NEW RENOVATED NICE APARTMENT;44;15/05/2018;97;10;10;10;10;10;10;0;64
7494724;LUXURY DESIGNER FLAT 2 Bedroom.;98;25/06/2018;92;10;10;10;9;10;9;0;144
7496237;ÁTICO CERCA DE PALACIO REAL MADRID;72;31/12/2019;92;10;10;10;10;8;10;0;105
7497713;9. Habitación doble con baño  pleno centro Madrid;380;25/03/2021;89;9;9;9;10;10;9;1;548
7505759;Bright Room In Salamanca Loft;8;24/12/2016;89;10;8;9;10;10;8;0;12
7512059;PISO TIPO LOFT DE DOS ALTURA;0;01/12/1999;0;0;0;0;0;0;0;0;0
7512252;ESTUPENDO PISO TIPO DUPLEX;0;01/12/1999;0;0;0;0;0;0;0;0;0
7512486;La Maker House: Home of the Future. Local & Green;161;17/04/2020;96;10;10;10;10;10;10;1;232
7519381;Vistas excepcionales y baño privado;0;01/12/1999;0;0;0;0;0;0;0;0;0
7526991;Wonderful Loft in Tirso de Molina;0;01/12/1999;0;0;0;0;0;0;0;0;0
7537217;ESTUDIO TRANQUILO EN CHAMBERI -ANTI CVID19;83;02/12/2020;85;9;9;10;10;10;8;0;119
7539446;APARSOL APARTMENT 202;48;27/07/2019;87;9;9;8;9;10;9;0;77
7540141;APARSOL STUDIO 127;40;03/01/2020;84;9;9;8;8;10;9;0;61
7540378;APARTMENT WITH VIEW 4P;3;22/04/2018;100;9;9;9;9;10;9;0;5
